"","YEAR","MONTH","DAY","RHD","TMAX","TMIN","RAIN","WV","RAD"
"126",1984,5,5,56.25,37.8,25.45,4.94,3.33,26.23
"127",1984,5,6,56.38,38.05,24.94,3.04,2.93,23.02
"128",1984,5,7,52.81,39.2,25.66,1.53,3.11,21.92
"129",1984,5,8,53.31,39.82,25.49,0,2.95,21.74
"130",1984,5,9,48.44,39.7,28.41,5.07,2.72,22.5
"131",1984,5,10,53.88,39.31,26.02,1.6,2.97,22.41
"132",1984,5,11,46.94,40.55,26.9,1.98,3,21.4
"133",1984,5,12,43.38,41.62,27.3,0.78,2.27,21.19
"134",1984,5,13,41.19,42.05,27.26,1.99,2.2,21
"135",1984,5,14,54.62,37.48,26.48,1.43,5.03,24.87
"136",1984,5,15,58.88,33.87,26.55,2.26,4.27,22.96
"137",1984,5,16,54.38,37.91,25.1,0.53,3.07,22.03
"138",1984,5,17,48,41.12,25.97,1.11,3.98,22.42
"139",1984,5,18,49.06,40.29,26.14,0.23,5.12,21.7
"140",1984,5,19,45.75,39.9,27.14,0.85,4.39,22.14
"141",1984,5,20,44.81,39.58,27.73,0.18,4.61,20.94
"142",1984,5,21,42.69,39.47,26.73,0.37,4.02,24.72
"143",1984,5,22,45.5,37.16,27.83,0.98,4.64,24.92
"144",1984,5,23,37.81,41.49,27.62,0.92,2.63,24.96
"145",1984,5,24,39.94,41.55,27.65,1.27,3.86,22.01
"146",1984,5,25,42.31,40.94,27.73,0.51,4.33,22.14
"147",1984,5,26,42.88,39.75,27.78,0.04,4.06,20.96
"148",1984,5,27,40.69,41.07,27.31,0.07,4.14,25.4
"149",1984,5,28,49.69,34.95,28.07,0.13,5.44,24.67
"150",1984,5,29,36.81,40.43,27.44,0.08,3.13,25.77
"151",1984,5,30,42.88,36.51,28.64,0.08,5.37,25.74
"152",1984,5,31,44.69,39.06,25.85,0.47,4.74,21.98
"153",1984,6,1,36.69,39.38,26.37,1.83,2.87,22.25
"154",1984,6,2,33.12,42.37,26.97,0.35,3.21,21.14
"155",1984,6,3,37.69,42.01,26.46,0.98,3.38,21.64
"156",1984,6,4,44.69,38.61,27.59,1.6,5.2,23.8
"157",1984,6,5,46.75,37.42,27.02,0.16,3.4,22.14
"158",1984,6,6,44.31,38.78,26.96,1.71,3.8,23.62
"159",1984,6,7,48.38,35.55,27,1.23,2.36,25.38
"160",1984,6,8,45,39.42,26.15,3.57,3.19,21.74
"161",1984,6,9,48.62,39.8,25.49,0.81,4.2,20.97
"162",1984,6,10,57.19,34.05,26.41,1.14,5.09,25.56
"163",1984,6,11,52.25,37.03,24.94,0.3,3.83,24.78
"164",1984,6,12,45.31,39.9,25.76,3.34,3.02,24.81
"165",1984,6,13,55.94,36.44,26.51,6.81,5.62,24.68
"166",1984,6,14,60.69,35.79,24.87,3.48,3.95,24.2
"167",1984,6,15,52.88,37.76,25.07,0.16,3.09,23.22
"168",1984,6,16,47.44,38.39,24.92,0.02,4.53,22.39
"169",1984,6,17,45.69,39.03,25.44,0.05,2.94,24.78
"170",1984,6,18,40.94,39.66,26.8,0.05,2.83,25.16
"171",1984,6,19,42.44,39.58,27,0.06,4.01,23.82
"172",1984,6,20,43.06,39,27.22,0.19,4.07,22.28
"173",1984,6,21,35.62,40.3,25.65,0,2.66,24.44
"174",1984,6,22,41.75,39.32,25.15,0,3.54,24.41
"175",1984,6,23,37.5,39.19,27.81,0,3.16,24.38
"176",1984,6,24,36.5,40.13,26.33,0.08,2.59,23.98
"177",1984,6,25,41.62,39.4,26.58,0.41,4.33,26.14
"178",1984,6,26,35.38,39.9,25.89,0,3.45,24.2
"179",1984,6,27,36.75,40.44,26.92,0.02,3.41,24.65
"180",1984,6,28,30.75,41.67,27.94,0.16,3.16,24.43
"181",1984,6,29,35.12,41.21,27.58,0.06,4.14,25.81
"182",1984,6,30,40.44,38.88,28.4,0.01,5.85,25.82
"183",1984,7,1,41.31,37.55,26.64,0.66,2.98,23.48
"184",1984,7,2,39.25,39.55,28.15,4.18,3.8,24.41
"185",1984,7,3,52,37.6,25.39,4.83,4.57,24.1
"186",1984,7,4,49.69,38.69,25.02,2.59,3.36,25.6
"187",1984,7,5,49.19,38.63,25.44,2.71,2.9,24.2
"188",1984,7,6,50.38,39,24.1,3.76,2.99,23.82
"189",1984,7,7,56.69,36.77,24.45,0.43,4.51,26.27
"190",1984,7,8,60.88,34.14,25.02,0.94,3.37,25.83
"191",1984,7,9,57.69,36.55,24.55,4.7,3.37,24.17
"192",1984,7,10,57.25,35.61,24.21,0.89,4.59,24.17
"193",1984,7,11,59.12,35,22.91,2.68,3.46,23.66
"194",1984,7,12,60.56,35.63,24.15,3.46,3.05,25.78
"195",1984,7,13,67.06,33.73,24.16,5,2.72,23.24
"196",1984,7,14,62.62,34.84,24.51,0.61,2.77,25.32
"197",1984,7,15,63,34.19,23.75,9.46,3.13,25.29
"198",1984,7,16,63.56,34.76,23.3,2.52,3.48,24.17
"199",1984,7,17,63.75,34.58,23.42,9.42,4.17,24.59
"200",1984,7,18,68.25,32.77,23.85,6.53,3.57,25.01
"201",1984,7,19,64.38,34.08,22.86,14.55,3.38,26.14
"202",1984,7,20,63.06,35.62,22.22,2.07,3.13,24.22
"203",1984,7,21,59.81,36.1,23.45,1.87,3.8,23.98
"204",1984,7,22,63.12,35.14,23.55,11.13,3.89,23.25
"205",1984,7,23,64.62,33.28,23.23,4.84,3.2,23.99
"206",1984,7,24,74.25,29.94,23.52,9.29,2.51,23.99
"207",1984,7,25,75.44,30.54,23.34,10.83,2.83,25.46
"208",1984,7,26,72,32.48,22.92,4.23,2.95,25.3
"209",1984,7,27,66.62,34.11,22.93,1.69,2.41,24.87
"210",1984,7,28,64.38,34.87,23.24,9.07,2.3,24.87
"211",1984,7,29,71.19,32.6,23.55,5.56,3.55,25.05
"212",1984,7,30,72.38,33.33,23.19,4.14,3.62,25.02
"213",1984,7,31,66.12,35.12,22.73,3.36,2.98,24.08
"214",1984,8,1,66.94,33.24,23.44,0.71,2.63,24.86
"215",1984,8,2,66.25,34.4,22.73,1.02,3.29,24.7
"216",1984,8,3,69.19,31.89,23.21,1.11,3.2,25.07
"217",1984,8,4,63.81,35.76,22.25,0.94,3.31,25.32
"218",1984,8,5,69.38,34.01,23.05,3.23,3.85,25.4
"219",1984,8,6,72.81,31.63,22.97,10.56,2.57,25.41
"220",1984,8,7,69.31,33.35,22.44,2.27,2.71,23.07
"221",1984,8,8,66.38,34.83,22.56,0.85,3.38,24.09
"222",1984,8,9,73.38,32.36,22.83,2.44,3.84,22.25
"223",1984,8,10,73.19,32.23,22.63,4.04,2.26,21.29
"224",1984,8,11,73.06,32.9,22.33,3.77,2.25,24.94
"225",1984,8,12,62.06,36.52,23.05,1.89,1.91,24.11
"226",1984,8,13,64.62,35.87,23,3.33,3.28,23.92
"227",1984,8,14,64.38,35.29,23.02,1.97,4.08,23.2
"228",1984,8,15,71.56,32.83,22.52,7.4,2.99,23.6
"229",1984,8,16,69,34.21,22.23,3.91,2.8,20.1
"230",1984,8,17,73.94,32,23.27,2.05,3.53,21.76
"231",1984,8,18,70.69,32.72,22.65,5.52,2.59,21.08
"232",1984,8,19,68.81,34.97,22.33,1.34,4.14,20.96
"233",1984,8,20,66.25,32.19,22.11,3.01,3.27,20.44
"234",1984,8,21,63.19,35.14,22.25,4.31,2.5,22.73
"235",1984,8,22,62.31,35.96,22.73,3.88,2.7,20.29
"236",1984,8,23,66.88,33.64,23.1,1.94,4.05,21.98
"237",1984,8,24,63.25,34.33,22.87,0.79,2.35,23.13
"238",1984,8,25,62.62,36.85,23.22,3.9,2.77,20.22
"239",1984,8,26,68.12,34.33,24.01,1.61,3.73,20.38
"240",1984,8,27,67.25,33.42,23.58,4.96,3.49,19.81
"241",1984,8,28,63.94,36.11,21.92,1.87,2.7,20.7
"242",1984,8,29,65.94,35.09,23.37,0.21,3.85,23.06
"243",1984,8,30,63.62,36.59,23.04,0.57,3.43,21.2
"244",1984,8,31,67.25,34.09,24.59,1.94,3.77,23.86
"245",1984,9,1,66.38,33.63,22.58,2.35,2.13,24.89
"246",1984,9,2,71.12,33.01,23.65,2.72,3.05,24.88
"247",1984,9,3,68.5,34.22,22.41,3.18,4.46,24.55
"248",1984,9,4,69.25,33.94,22.23,3.91,3.66,25.33
"249",1984,9,5,67.69,34.55,22.73,5.5,2.8,24.1
"250",1984,9,6,67.56,33.92,22.85,2.11,3.1,24.61
"251",1984,9,7,60.69,36.3,22.32,1.26,2.57,24.91
"252",1984,9,8,61.56,35.85,23.96,0.8,2.88,22.09
"253",1984,9,9,58.5,36.69,22.58,0.44,2.73,21.79
"254",1984,9,10,52.56,37.26,22.58,0.1,2.4,20.62
"255",1984,9,11,51.88,37.83,20.55,0,2.29,20.42
"256",1984,9,12,62.5,36.49,21.67,0.22,3.58,21.08
"257",1984,9,13,65.19,33.62,23.16,0,2.1,20.98
"258",1984,9,14,49.94,39.11,22.48,0,2.36,20.49
"259",1984,9,15,58.38,37.14,23.64,0,4.19,23.92
"260",1984,9,16,56.94,36.77,23.71,0,4.95,24.17
"261",1984,9,17,59.06,35.48,23.9,0,1.87,23.65
"262",1984,9,18,58.75,35.28,24.58,0.06,2.73,20.62
"263",1984,9,19,60.06,36.05,23.08,1.41,3.22,24.48
"264",1984,9,20,56.31,37.38,23.91,1.04,3.18,22.04
"265",1984,9,21,66.56,30.9,24.36,0.3,2.85,23.93
"266",1984,9,22,54.94,37.37,22.48,0.26,2.85,19.47
"267",1984,9,23,54.25,38.79,22.9,3.79,4.12,19.54
"268",1984,9,24,64.69,34.54,23.49,0.67,3.92,23.67
"269",1984,9,25,62.31,33.63,23.81,1.69,1.88,23.88
"270",1984,9,26,70.12,32.74,22.87,4.41,2.87,23.79
"271",1984,9,27,68.31,33.76,22.22,4.13,1.62,23.94
"272",1984,9,28,58.19,36.51,22.92,0.25,2.05,22.78
"273",1984,9,29,58.06,37.16,23.68,0.02,2.92,18.39
"274",1984,9,30,59.06,35.86,23.77,0.33,3.5,21.37
"275",1984,10,1,53.56,38.09,23.58,0.19,2.88,22.46
"276",1984,10,2,53.69,36,24.6,0.09,2.1,19.17
"277",1984,10,3,43.06,39.46,24.08,2.27,2.07,24.2
"278",1984,10,4,54.38,37.64,23.68,0.96,2.91,23.6
"279",1984,10,5,54.19,38.32,23.95,2.68,2.55,18.6
"280",1984,10,6,55.69,37.76,23.92,2.63,3.2,18.52
"281",1984,10,7,60.44,34.72,24.86,3.36,3.34,21.95
"282",1984,10,8,74.19,31.24,24.03,3.66,1.73,22.84
"283",1984,10,9,68.56,32.83,23.55,1.39,1.93,22.03
"284",1984,10,10,67.25,31.66,23.63,0.13,1.54,20.58
"285",1984,10,11,52.19,38.8,23.31,0.37,2.16,19.81
"286",1984,10,12,41.19,39.54,21.98,0.04,2.42,17.9
"287",1984,10,13,32.81,39.08,20.64,0.04,2.3,17.57
"288",1984,10,14,31.31,39.34,20.58,0.02,1.95,17.89
"289",1984,10,15,54.19,35.43,23.77,0.02,2.31,18.04
"290",1984,10,16,47.12,38.77,25.01,0,2.92,17.63
"291",1984,10,17,50,37.14,26.09,0.02,2.41,17.4
"292",1984,10,18,41.88,39.3,25.76,0.39,3.3,18.01
"293",1984,10,19,41.81,39.99,24.94,0.18,2.61,17.37
"294",1984,10,20,37.06,40.04,25.8,0.25,2.92,16.58
"295",1984,10,21,27.5,39.87,25.94,0,2.92,16.66
"296",1984,10,22,20.38,39.54,21.25,0.03,3.88,16.81
"297",1984,10,23,21.06,38.65,20.64,0.05,3.47,19.07
"298",1984,10,24,17.06,38.75,20.32,0.08,4.37,17.06
"299",1984,10,25,27.62,39.23,21.72,0.06,2.7,15.84
"300",1984,10,26,27.06,39.76,24.02,0.01,1.97,16.55
"301",1984,10,27,25.94,38.44,23.92,0.09,2.44,16.62
"302",1984,10,28,28.81,39.38,23.55,0.01,2.7,16.33
"303",1984,10,29,23.81,38.68,23.69,0,3.09,16.19
"304",1984,10,30,20.06,37,24.19,0,4.42,16.24
"305",1984,10,31,20.44,35.55,23.5,0,3.77,18.45
"306",1984,11,1,20.25,39.3,22.89,0,3.91,16.8
"307",1984,11,2,19.44,38.38,22.2,0,4.14,18.09
"308",1984,11,3,18.38,38.4,21.3,0,3.49,16.7
"309",1984,11,4,15.75,37.69,20.8,0,4.12,15.78
"310",1984,11,5,15.88,36.11,21.71,0,3.16,15.87
"311",1984,11,6,16.44,38.47,22.28,0,4.84,18.33
"312",1984,11,7,18.12,39.23,21.98,0,5.17,15.35
"313",1984,11,8,21.81,39.27,24.08,0,3.62,16.37
"314",1984,11,9,29.06,38.61,27.15,0,2.33,18.09
"315",1984,11,10,28.06,38.47,25.58,0,2.09,18.96
"316",1984,11,11,17.31,39.13,22.32,0,4.66,15.77
"317",1984,11,12,14.44,38.71,22.3,0.03,4.42,16.87
"318",1984,11,13,13.56,36.62,20.44,0,4.3,15.54
"319",1984,11,14,13.56,37.2,19.84,0,3.41,15.07
"320",1984,11,15,12.25,37.77,20.08,0,3.12,14.97
"321",1984,11,16,10.94,38.87,18.9,0,4.5,14.88
"322",1984,11,17,12.19,38.11,18.74,0.21,6.06,15.32
"323",1984,11,18,14.56,37.89,19.61,0,6.11,17.36
"324",1984,11,19,17.5,37.87,18.99,0,5.84,14.83
"325",1984,11,20,15.69,37.71,19.49,0,5.02,14.43
"326",1984,11,21,13.06,37.38,19.33,0,5.52,20.44
"327",1984,11,22,12.12,37.42,18.76,0,5.51,18.96
"328",1984,11,23,13.19,37.01,19.57,0,6.41,18.99
"329",1984,11,24,13.19,36.23,18.59,0,6.41,18.75
"330",1984,11,25,17.38,33.8,17.5,0,6.34,18.35
"331",1984,11,26,19.69,34.29,17.04,0,5.93,19.35
"332",1984,11,27,16.75,35.22,16.34,0,4.77,18.45
"333",1984,11,28,17.25,34.85,16.48,0,4.63,18.35
"334",1984,11,29,15.5,35.1,16.48,0,4.16,18.75
"335",1984,11,30,15,36,16.42,0,4.12,19.1
"336",1984,12,1,14.81,35.65,17.05,0,4.77,13.77
"337",1984,12,2,14.62,35.32,17.48,0,4.62,13.15
"338",1984,12,3,14.44,35.48,17.22,0,4.09,17.94
"339",1984,12,4,13.88,35.51,16.41,0,4.05,18.46
"340",1984,12,5,14.88,34.06,17.5,0,5.16,19.02
"341",1984,12,6,17.12,34.1,16.8,0,4.41,19.1
"342",1984,12,7,16.38,34.99,17.37,0,5.28,18.93
"343",1984,12,8,16.81,35.22,17.49,0,5.97,18.89
"344",1984,12,9,19.06,34.27,16.98,0,6,18.85
"345",1984,12,10,19.75,32.29,15.97,0,5.81,18.82
"346",1984,12,11,20.06,30.79,15.34,0,6.36,18.77
"347",1984,12,12,19.94,29.72,14.71,0,7.12,18.93
"348",1984,12,13,17.12,30.62,12.96,0,6.49,18.71
"349",1984,12,14,19.62,31.31,12.69,0,5.78,18.84
"350",1984,12,15,16.75,31.78,13.17,0,5.45,18.66
"351",1984,12,16,17.44,33.21,13.46,0,5.17,18.83
"352",1984,12,17,15.75,33.23,14.16,0,5.61,18.81
"353",1984,12,18,15.5,33.42,14.15,0,5.52,18.79
"354",1984,12,19,16.75,33.42,14.17,0,4.98,20.92
"355",1984,12,20,20.56,33.51,14.52,0,4.73,18.6
"356",1984,12,21,21.44,34.15,15.39,0,3.8,18.72
"357",1984,12,22,17.44,33.07,16.99,0,5.08,18.84
"358",1984,12,23,19.38,30,17.45,0,4.21,19.03
"359",1984,12,24,27.19,30.79,17.92,0,4.18,19.98
"360",1984,12,25,37.06,33.9,20.85,0,5.39,19.37
"361",1984,12,26,32.44,32.78,19.3,0,6.75,20.29
"362",1984,12,27,28.25,35.24,17.96,0,5.55,19.02
"363",1984,12,28,28.12,35.7,19.18,0,5.31,19.48
"364",1984,12,29,26.94,36.07,19.27,0,3.99,19.58
"365",1984,12,30,25.19,35.74,20.21,0,4.01,20.86
"366",1984,12,31,23.88,35.3,19.92,0.01,3.52,19.58
"367",1985,1,1,16.25,34.18,18.92,0,4.53,20.86
"368",1985,1,2,13.69,31.82,17.54,0,4.91,20.93
"369",1985,1,3,14.06,32.94,16.24,0,4.29,20.85
"370",1985,1,4,13.81,33.7,17.19,0,5.71,20
"371",1985,1,5,16.25,36.3,18.37,0,5.3,21.1
"372",1985,1,6,15.75,35.58,18.69,0,6.05,19.59
"373",1985,1,7,15.94,37.14,19.25,0,5.5,19.02
"374",1985,1,8,16.62,35.44,18.41,0,4.35,19.07
"375",1985,1,9,14.69,38.63,19.55,0,2.77,18.94
"376",1985,1,10,15.56,39.3,19.81,0,3.07,19.02
"377",1985,1,11,14.19,39.46,19.9,0,4.37,19.7
"378",1985,1,12,14.12,39.11,19.04,0,3.66,19.78
"379",1985,1,13,19.12,35.78,20.65,0,4.8,19.47
"380",1985,1,14,29.19,32.28,22.32,0,4.99,19.82
"381",1985,1,15,28.25,34.09,22.73,0,4.61,20.47
"382",1985,1,16,28.81,35.14,21.77,0,5.09,21.08
"383",1985,1,17,26.31,35.83,21.67,0,4.55,19.04
"384",1985,1,18,19.44,31.84,18.25,0,5.23,19.73
"385",1985,1,19,16.25,33.34,16.55,0,4.8,19.27
"386",1985,1,20,16.38,33.4,16.42,0,5.27,19.41
"387",1985,1,21,18.81,35.15,17.21,0,5.07,20.46
"388",1985,1,22,17.31,35.79,17.75,0,5.46,19.28
"389",1985,1,23,13.81,36.17,18.12,0,5.77,18.39
"390",1985,1,24,10.88,35.4,17.37,0,5.26,18.66
"391",1985,1,25,11.44,36.44,16.33,0,3.73,18.28
"392",1985,1,26,12.31,36.37,16.94,0,3.56,18.08
"393",1985,1,27,13.19,36.06,17.21,0,4.03,18.17
"394",1985,1,28,11.5,36.33,17.46,0,4.48,18.28
"395",1985,1,29,12.5,35.08,17.21,0,4.98,21.4
"396",1985,1,30,12.75,34.9,17.37,0,5.12,18.52
"397",1985,1,31,14.88,33.91,16.94,0,5.59,19.26
"398",1985,2,1,15.56,32.15,16.5,0,6.27,22.57
"399",1985,2,2,16.56,31.21,15.08,0,6.41,22.98
"400",1985,2,3,16.19,31.23,14.87,0,5.87,22.23
"401",1985,2,4,15.31,31.92,14.83,0,4.98,22.28
"402",1985,2,5,14.38,31.6,14.63,0,6.05,21.8
"403",1985,2,6,12.81,32,14.11,0,5.83,22.86
"404",1985,2,7,14,32.28,14.17,0,5.15,22.75
"405",1985,2,8,14.5,32.26,13.91,0,5.36,22.93
"406",1985,2,9,11.12,32.35,14.58,0,5.22,23.13
"407",1985,2,10,9.94,33.33,13.75,0,4.81,23.28
"408",1985,2,11,8.69,34.4,15.05,0,5.11,24.43
"409",1985,2,12,7.19,35.3,15.87,0,5.27,20.06
"410",1985,2,13,6.5,35.03,16.91,0,5.95,22.84
"411",1985,2,14,7.75,35.31,16.14,0,6.8,25.06
"412",1985,2,15,11.31,35.29,16.1,0,7.77,24.53
"413",1985,2,16,8.94,34.03,15.56,0,7.45,23.99
"414",1985,2,17,12.06,33.19,14.07,0,6.25,24.76
"415",1985,2,18,13.38,34.12,13.43,0,5.22,23.75
"416",1985,2,19,9.38,34.59,14.69,0,5.67,23.3
"417",1985,2,20,9.31,34.23,14.14,0,4.57,25.12
"418",1985,2,21,9.31,35.21,13.44,0,4.02,24.87
"419",1985,2,22,7.94,35.9,14.4,0,4.2,24.97
"420",1985,2,23,8.12,36.56,14.83,0,4.37,25.05
"421",1985,2,24,8.88,35.75,16.81,0,5.52,26.44
"422",1985,2,25,10.31,35.46,15.48,0,5.76,23.99
"423",1985,2,26,15.25,33.2,16.44,0,7.4,25.69
"424",1985,2,27,13.81,32.29,15.02,0,6.46,23.92
